Date,Sentiment,Open,High,Low,Close,Volume,RSI_14,SMA_20,EMA_20
2013-05-13,0.4998891432696837,5.3993330001831055,5.866666793823242,5.27666711807251,5.853332996368408,336253500,87.79804415451937,3.7209999918937684,3.8851709918493484
2013-05-14,0.6426533342557377,6.281332969665527,6.474667072296143,5.409999847412109,5.549333095550537,557458500,79.40232170929595,3.8464999914169313,4.043662620773271
2013-05-15,0.4951187673905224,5.453332901000977,5.791999816894531,5.207333087921143,5.656000137329102,253180500,80.12064031466218,3.9777999997138975,4.19721857473097
2013-05-16,0.502824375336786,6.313333034515381,6.333333015441895,5.910666942596436,6.150000095367432,324210000,83.0660081254027,4.128733348846436,4.383197767172538
2013-05-17,0.8267324252519757,6.1666669845581055,6.296000003814697,5.833333015441895,6.099999904632568,285033000,81.74583104036958,4.274299991130829,4.546702732644921
2013-05-20,0.5001424646834494,6.074666976928711,6.1666669845581055,5.908667087554932,5.995999813079834,125226000,78.93568446438579,4.406799983978272,4.684731026019675
2013-05-21,0.5237119384109974,5.900000095367432,5.999332904815674,5.685332775115967,5.8393330574035645,134973000,74.76607160107793,4.52873328924179,4.794693124246712
2013-05-22,0.5003365769480297,5.757999897003174,6.064000129699707,5.699999809265137,5.815999984741211,128520000,74.13795148338161,4.651433289051056,4.891960444293807
2013-05-23,0.4999148758506635,5.65399980545044,6.200666904449463,5.536666870117188,6.182000160217285,180333000,77.3520622994157,4.7871999502182,5.0148213696198525
2013-05-24,0.99974262714386,6.173333168029785,6.53000020980835,6.133333206176758,6.4720001220703125,241863000,79.52353438628964,4.9401333093643185,5.153600298424658
2013-05-28,0.5000078385928646,6.769999980926514,7.383333206176758,6.686666965484619,7.355332851409912,295378500,84.42275764740579,5.124766600131989,5.363289112994682
2013-05-29,0.5000078385928646,7.570000171661377,7.659999847412109,6.599999904632568,6.975333213806152,376492500,75.99868932188161,5.293566608428955,5.516817122595774
2013-05-30,0.6689120447699679,6.830667018890381,7.302667140960693,6.74666690826416,6.99666690826416,242005500,76.1426197676683,5.465799951553345,5.657755197421334
2013-05-31,0.5054099234201885,7.084000110626221,7.0960001945495605,6.51533317565918,6.517333030700684,227580000,66.49416072302247,5.6112999558448795,5.739619752971748
2013-06-03,0.5001036699468386,6.507999897003174,6.507999897003174,5.883333206176758,6.172667026519775,287094000,60.55250772661799,5.7380999565124515,5.780862350452513
2013-06-04,0.5001036699468386,6.183332920074463,6.427999973297119,6.159999847412109,6.322667121887207,132841500,62.13814355210873,5.855899965763092,5.832462804874865
2013-06-05,0.9995746314525604,6.24399995803833,6.531332969665527,5.940667152404785,6.357999801635742,183372000,62.520307569182506,5.988766610622406,5.88251394742352
2013-06-06,0.9995746314525604,6.349999904632568,6.618000030517578,6.340666770935059,6.489999771118164,142663500,63.98294934198201,6.127299952507019,5.940369740156344
2013-06-07,0.9995746314525604,6.533332824707031,6.860000133514404,6.446667194366455,6.802667140960693,160674000,67.24378615291509,6.2360999584198,6.02249330213771
2013-06-10,0.9995746314525604,6.595333099365234,6.834667205810547,6.571332931518555,6.670000076293945,138429000,64.5724211492632,6.313733315467834,6.084160613962114
2013-06-11,0.9113121278205654,6.545332908630371,6.578667163848877,6.269999980926514,6.297999858856201,110910000,57.655873305654225,6.335966658592224,6.10452625633298
2013-06-12,0.8230496241885703,6.453332901000977,6.698667049407959,6.383333206176758,6.51533317565918,137890500,60.32936745326878,6.384266662597656,6.143650724840237
2013-06-13,0.7347871205565752,6.599999904632568,6.618667125701904,6.341332912445068,6.545332908630371,89424000,60.69823788534144,6.42873330116272,6.181906170915488
2013-06-14,0.6465246169245802,6.6666669845581055,6.834667205810547,6.622000217437744,6.686666965484619,98470500,62.46880047421107,6.455566644668579,6.2299786275411195
2013-06-17,0.381737106028595,6.906667232513428,6.983333110809326,6.74666690826416,6.813333034515381,105993000,64.0326875812836,6.49123330116272,6.285536190110097
2013-06-18,0.2934746023965999,6.783332824707031,6.932000160217285,6.613333225250244,6.892666816711426,131929500,65.01594151973651,6.536066651344299,6.343358154548318
2013-06-19,0.6792417308024596,6.803999900817871,7.111332893371582,6.800666809082031,6.97866678237915,128683500,66.09789641346293,6.593033337593079,6.403863738151255
2013-06-20,0.6792417308024596,6.976666927337647,7.142000198364258,6.630000114440918,6.710000038146973,151597500,59.868607938112206,6.637733340263367,6.433019576246085
2013-06-21,0.5000118119213918,6.913332939147949,6.913332939147949,6.5,6.636666774749756,175779000,58.254791118943174,6.66046667098999,6.4524145475321495
2013-06-24,0.9709284007549286,6.433332920074463,6.857999801635742,6.353332996368408,6.765999794006348,106797000,60.28794623102325,6.675166654586792,6.4822798091011204
2013-06-25,0.499943283979519,6.873332977294922,6.946667194366455,6.703332901000977,6.826666831970215,87730500,61.24152937268775,6.648733353614807,6.515078573183891
2013-06-26,0.499943283979519,6.920000076293945,7.058000087738037,6.843999862670898,7.047999858856201,99039000,64.5829188370739,6.652366685867309,6.565832981343159
2013-06-27,0.4999730131476099,7.116666793823242,7.349999904632568,7.075333118438721,7.283332824707031,131173500,67.76498744361965,6.666699981689453,6.634166299758766
2013-06-28,0.4999730131476099,7.23799991607666,7.296000003814697,7.113999843597412,7.157332897186279,86229000,64.4273493256372,6.698699975013733,6.683991689989957
2013-07-01,0.9999999403953552,7.2906670570373535,7.851333141326904,7.27666711807251,7.811999797821045,163554000,72.11285865951031,6.780666613578797,6.791421033592918
2013-07-02,0.9999999403953552,7.883333206176758,8.12600040435791,7.699999809265137,7.854667186737059,180961500,72.5294253473024,6.857266616821289,6.892682571987598
2013-07-03,0.9999999403953552,7.866666793823242,7.949999809265137,7.618000030517578,7.682666778564453,72100500,68.11244846687906,6.923499965667725,6.967919163090156
2013-07-05,0.6030943505757023,7.888000011444092,8.018667221069336,7.7133331298828125,8.005999565124512,102280500,71.61227435860695,6.999299955368042,7.066783963283904
2013-07-08,0.6030943505757023,8.091333389282227,8.145333290100098,7.921332836151123,8.107333183288574,117213000,72.62629621847232,7.064533257484436,7.165883888998635
2013-07-09,0.500150030021473,8.309332847595215,8.354666709899902,8.12733268737793,8.229999542236328,129049500,73.84427598211607,7.142533230781555,7.267228236926034
2013-07-10,0.9999998211860656,8.212667465209961,8.216667175292969,8.052666664123535,8.15133285522461,84001500,71.64272535367569,7.235199880599976,7.351428676763994
2013-07-11,0.999999612569809,8.325332641601562,8.406000137329102,8.15666675567627,8.37399959564209,112254000,74.00510195962491,7.328133201599121,7.448816383323813
2013-07-12,0.5000137323786475,8.366666793823242,8.662667274475098,8.300666809082031,8.65999984741211,170160000,76.69108046927809,7.433866548538208,7.56416718942746
2013-07-15,0.5000099278131529,8.868666648864746,8.883999824523926,8.454667091369629,8.484000205993652,148836000,71.77607323732336,7.52373321056366,7.651770333862335
2013-07-16,0.3480438072947436,8.41866683959961,8.421333312988281,7.153333187103272,7.269999980926514,485578500,48.62646408276142,7.5465665578842165,7.615411252630352
2013-07-17,0.9976405501365662,7.101333141326904,8.107999801635742,6.966667175292969,8.016667366027832,390435000,57.66943494249418,7.602766585350037,7.653626120572969
2013-07-18,0.7010557366866124,8.064666748046875,8.182000160217285,7.745333194732666,7.935332775115967,170971500,56.502696161840674,7.650599884986877,7.68045532576754
2013-07-19,0.7010557366866124,7.900000095367432,8.036666870117188,7.767333030700684,7.97866678237915,88354500,57.00182902851041,7.714033222198486,7.708856416873408
2013-07-22,0.7010557366866124,7.992667198181152,8.445332527160645,7.992000102996826,8.161999702453613,146967000,59.13815765986424,7.790299868583679,7.752012920261999
2013-07-23,0.7010557366866124,8.266667366027832,8.370667457580566,8.121333122253418,8.182666778564453,116046000,59.383147240213255,7.8611332178115845,7.793027573433661
2013-07-24,0.6340578403408775,8.29800033569336,8.300000190734863,7.970666885375977,8.113332748413086,103035000,58.12411142021601,7.925466513633728,7.823532828193606
2013-07-25,0.5670599439951426,8.026666641235352,8.316666603088379,8.012666702270508,8.271332740783691,79264500,60.195231512265956,7.986633157730102,7.866180438916471
2013-07-26,0.5000620476494078,8.542667388916016,8.711999893188477,8.440667152404785,8.62600040435791,144496500,64.44610030640303,8.053766536712647,7.938544245148989
2013-07-29,0.4769991599023342,8.621333122253418,9.024666786193848,8.550000190734863,8.974666595458984,145183500,68.05756627885523,8.144633221626282,8.037222564226132
2013-07-30,0.4769991599023342,8.986666679382324,9.166000366210938,8.545332908630371,8.78266716003418,196905000,64.19083402976611,8.193166589736938,8.108217287636423
2013-07-31,0.4769991599023342,8.838000297546387,8.998000144958496,8.763333320617676,8.95199966430664,95275500,66.02425316844679,8.248033213615418,8.188577513985967
2013-08-01,0.4769991599023342,9.0,9.101332664489746,8.842000007629395,9.036666870117188,79854000,66.93581259785137,8.315733218193055,8.269347928855607
2013-08-02,0.4769991599023342,8.97266674041748,9.216667175292969,8.907333374023438,9.199999809265137,94048500,68.68147595541892,8.375433230400086,8.357981441275562
2013-08-05,0.5024997887861294,9.333999633789062,9.65933322906494,9.3100004196167,9.645333290100098,153010500,72.88495783592663,8.452333235740662,8.48058637925885
2013-08-06,0.515250103228027,9.649999618530272,9.715332984924316,9.40666675567627,9.476667404174805,138817500,69.10205287623906,8.514666628837585,8.575451238774656
2013-08-07,0.5726492089712077,9.459333419799805,9.463333129882812,8.824000358581543,8.9486665725708,273183000,58.81143729524404,8.554533314704894,8.61099555627905
2013-08-08,0.7523314733989537,10.289999961853027,10.592000007629396,10.030667304992676,10.232000350952148,408702000,70.36364322293322,8.647433352470397,8.765376965295536
2013-08-09,0.7523314733989537,10.15999984741211,10.396666526794434,10.083333015441896,10.199999809265137,133915500,69.8376498304266,8.72443335056305,8.902007712340259
2013-08-12,0.7523314733989537,9.961999893188477,10.033332824707031,9.470000267028809,9.825332641601562,223683000,63.82209084905558,8.791499972343445,8.989943419888954
2013-08-13,0.7523314733989537,9.966667175292969,9.989333152770996,9.630000114440918,9.695332527160645,131233500,61.83195762244416,8.912766599655152,9.05712333486721
2013-08-14,0.7102763708106181,9.514666557312012,9.656000137329102,9.203332901000977,9.290666580200195,175407000,55.98023845890254,8.97646656036377,9.079365548708447
2013-08-15,0.6682212682222826,9.095333099365234,9.57333278656006,9.0,9.31133270263672,152688000,56.20817322024031,9.045266556739808,9.101457658606378
2013-08-16,0.626166165633947,9.44200038909912,9.593999862670898,9.39799976348877,9.466667175292969,106621500,57.96981542686643,9.119666576385498,9.136239517338435
2013-08-19,0.5000008578689403,9.562000274658203,9.825332641601562,9.522000312805176,9.65999984741211,120565500,60.12012281160687,9.194566583633422,9.186121453535927
2013-08-20,0.8142847970593721,9.90999984741211,9.985333442687988,9.800000190734863,9.972000122070312,96273000,63.376491722117954,9.284033250808715,9.260967041015393
2013-08-21,0.8142847970593721,10.0,10.02066707611084,9.75,9.857333183288574,93994500,61.39239743601416,9.371233272552491,9.31776381646998
2013-08-22,0.2779030434815013,9.947999954223633,10.498666763305664,9.87600040435791,10.473333358764648,158886000,67.31266028623925,9.481333303451539,9.427818058593282
2013-08-23,0.5002462058910169,10.466667175292969,10.81999969482422,10.333333015441896,10.78933334350586,193978500,69.86549732797212,9.589499950408936,9.557486180965908
2013-08-26,0.9260337762534618,11.010000228881836,11.533332824707031,10.68333339691162,10.947999954223633,362566500,71.08652895848904,9.688166618347168,9.68991606413331
2013-08-27,0.7105879634618759,10.81999969482422,11.25333309173584,10.729999542236328,11.133999824523926,263503500,72.49357655988432,9.805733251571656,9.827447850837178
2013-08-28,0.4999799410379637,11.27066707611084,11.43333339691162,10.883333206176758,11.096667289733888,221101500,71.73896546095393,9.912966632843018,9.948325892636865
2013-08-29,0.4999799410379637,10.947999954223633,11.18333339691162,10.833999633789062,11.070667266845703,141540000,71.18322469507167,10.014666652679443,10.05521554732342
2013-08-30,0.5098750069737434,11.091333389282228,11.280667304992676,10.93066692352295,11.266667366027832,165426000,72.88829104551314,10.118000030517578,10.170591911009556
2013-09-03,0.9999928325414658,11.5600004196167,11.579999923706056,11.09333324432373,11.262666702270508,180916500,72.79361292617111,10.198866701126098,10.274599033986789
2013-09-04,0.9999928325414658,11.317999839782717,11.441332817077637,11.03733253479004,11.374667167663574,172135500,73.81891526924103,10.293766689300536,10.379367427670292
2013-09-05,0.9999928325414658,11.34000015258789,11.43333339691162,11.216667175292969,11.32866668701172,100279500,72.60860588373508,10.412766695022583,10.469776880940904
2013-09-06,0.4999066814343678,11.23799991607666,11.313332557678224,11.010000228881836,11.131333351135254,129295500,67.4961397011267,10.457733345031738,10.53278225905465
2013-09-09,0.4999066814343678,10.874667167663574,10.966667175292969,10.567333221435549,10.713333129882812,215167500,58.15518012305488,10.483400011062622,10.549977580085905
2013-09-10,0.9999998807907104,10.763333320617676,11.166666984558104,10.708666801452637,11.091333389282228,134517000,63.125042430848296,10.546700048446656,10.60153527619984
2013-09-11,0.9999998807907104,11.093999862670898,11.19333267211914,10.808667182922363,10.90133285522461,87487500,59.311826825543804,10.607000064849853,10.63008742658315
2013-09-12,0.750751196523197,10.93333339691162,11.11733341217041,10.70066738128662,10.995332717895508,92400000,60.58052296339525,10.69223337173462,10.664872692422422
2013-09-13,0.5015027506742626,10.851332664489746,11.091333389282228,10.810667037963867,11.03600025177002,81018000,61.14499405811535,10.778466749191285,10.70021817426505
2013-09-16,0.5015027506742626,11.199999809265137,11.390000343322754,11.05666732788086,11.10533332824707,113623500,62.14036417681673,10.860400056838989,10.738800569882386
2013-09-17,0.4999999359456595,11.005332946777344,11.227999687194824,10.890666961669922,11.08199977874756,82453500,61.56872393725066,10.931500053405761,10.771486208821926
2013-09-18,0.0007678866386413,11.137999534606934,11.16333293914795,10.946666717529297,11.08133316040039,81595500,61.55130316561138,10.986966705322265,10.80099544230559
2013-09-19,0.4997791967616649,11.386667251586914,12.031332969665527,11.272000312805176,11.861332893371582,233919000,71.65680550857937,11.087166690826416,10.901979961454732
2013-09-20,0.912231147289276,11.92666721343994,12.388667106628418,11.904000282287598,12.22599983215332,201025500,74.96917022594931,11.17480001449585,11.028077091997455
2013-09-23,0.912231147289276,12.298666954040527,12.36533260345459,11.807332992553713,12.074000358581545,122601000,71.23239254341378,11.239033365249634,11.12768883167213
2013-09-24,0.912231147289276,11.942667007446287,12.330666542053224,11.84333324432373,12.155332565307615,94101000,72.03559548012201,11.299399995803833,11.225559663446937
2013-09-25,0.912231147289276,12.237333297729492,12.420000076293944,12.033332824707031,12.349332809448242,123790500,73.90700919892971,11.360166645050048,11.332585677351823
2013-09-26,0.706098550022034,12.446666717529297,12.645333290100098,12.37399959564209,12.576000213623049,99216000,75.93351725640821,11.434133291244507,11.451006109377653
2013-09-27,0.4999659527547919,12.501333236694336,12.751999855041504,12.428667068481444,12.726667404174805,88746000,77.20103461418458,11.516933298110962,11.572497661263096
2013-09-30,0.4999400004235212,12.600000381469728,12.966667175292969,12.533332824707031,12.891332626342772,133870500,78.53180953819586,11.598166561126709,11.698100991270683
2013-10-01,0.4999400004235212,12.93066692352295,12.9486665725708,12.55799961090088,12.866666793823242,116338500,77.79924911475018,11.678366565704346,11.809392972466165
2013-10-02,9.53078269958496e-05,12.572667121887209,12.788666725158691,11.69333267211914,12.063332557678224,311631000,58.6200917546005,11.712799835205079,11.833577694867314
2013-10-03,0.0004528164863586,11.670000076293944,11.97933292388916,11.199999809265137,11.553999900817873,357247500,50.17454966828746,11.724066495895386,11.806951238291177
2013-10-04,0.163089632987976,11.760000228881836,12.07866668701172,11.510000228881836,12.065333366394045,216210000,56.889615983233476,11.770766496658325,11.831559060015259
2013-10-07,0.163089632987976,12.163999557495115,12.4486665725708,12.017333030700684,12.204667091369627,172284000,58.52972495025185,11.845333194732666,11.867093158239484
2013-10-08,0.163089632987976,12.293333053588867,12.395333290100098,11.547332763671877,11.648667335510254,206358000,50.30526664248177,11.873199892044067,11.846290698931938
2013-10-09,0.163089632987976,11.648667335510254,11.666000366210938,10.766667366027832,11.251999855041504,229747500,45.40345720756277,11.890733242034912,11.789691570942372
2013-10-10,0.2826482568468366,11.53933334350586,11.716667175292969,11.312666893005373,11.528667449951172,133258500,49.12692289175368,11.917399978637695,11.764832130847973
2013-10-11,0.4022068807056972,11.516667366027832,11.952667236328123,11.41333293914795,11.91333293914795,124666500,53.84052271021253,11.961266613006591,11.77897506497178
2013-10-14,0.7608827522822789,11.666666984558104,12.166666984558104,11.609999656677246,11.981332778930664,116544000,54.64061703065466,12.00506658554077,11.798247228205959
